,CI_Cat,CI_Subcat,Impact,Urgency,Priority,Category,No_of_Reassignments,Closure_Code,Handle_Time_hrs,Ticket_Age,Open_Hour,Open_Day,Open_Month,Open_Year,Is_Weekend,is_network,is_app
22454,application,Server Based Application,5,5,5.0,request for information,0.0,No error - works as designed,17.583333333333332,0,13,2,12,2013,False,0,1
22455,application,Server Based Application,3,3,3.0,incident,1.0,Other,1.0333333333333334,0,13,2,12,2013,False,0,1
22456,application,Server Based Application,5,5,5.0,incident,0.0,Other,212.76666666666668,8,13,2,12,2013,False,0,1
22457,application,Web Based Application,4,4,4.0,incident,1.0,User error,24.866666666666667,1,13,2,12,2013,False,0,1
22458,application,Server Based Application,5,5,5.0,request for information,2.0,Other,1339.1666666666667,55,13,2,12,2013,False,0,1
22459,application,Web Based Application,4,4,4.0,incident,4.0,Unknown,48.46666666666667,2,14,2,12,2013,False,0,1
22460,application,Server Based Application,5,5,5.0,incident,0.0,Software,44.483333333333334,1,14,2,12,2013,False,0,1
22461,application,Server Based Application,5,5,5.0,request for information,2.0,Other,117.86666666666666,4,14,2,12,2013,False,0,1
22462,application,Server Based Application,5,5,5.0,incident,0.0,Data,0.7666666666666667,0,14,2,12,2013,False,0,1
22463,application,Server Based Application,5,5,5.0,request for information,2.0,Data,23.8,0,14,2,12,2013,False,0,1
22464,computer,Banking Device,5,5,5.0,request for information,0.0,Data,19.083333333333332,0,14,2,12,2013,False,0,0
22465,application,Citrix,4,4,4.0,incident,0.0,Software,25.833333333333332,1,14,2,12,2013,False,0,0
22466,computer,Laptop,5,5,5.0,incident,0.0,Hardware,286.6,11,14,2,12,2013,False,0,0
22467,computer,Laptop,5,5,5.0,incident,2.0,Hardware,361.76666666666665,15,14,2,12,2013,False,0,0
22468,computer,Desktop,5,5,5.0,incident,0.0,Hardware,43.28333333333333,1,14,2,12,2013,False,0,0
22469,subapplication,Web Based Application,3,3,3.0,incident,0.0,Software,1.35,0,14,2,12,2013,False,0,1
22470,application,Server Based Application,4,4,4.0,incident,1.0,Other,121.31666666666666,5,15,2,12,2013,False,0,1
22471,application,Web Based Application,4,4,4.0,incident,0.0,User error,0.43333333333333335,0,15,2,12,2013,False,0,1
22472,application,Server Based Application,4,4,4.0,incident,0.0,Software,17.183333333333334,0,15,2,12,2013,False,0,1
22473,application,Server Based Application,4,4,4.0,request for information,0.0,No error - works as designed,451.9166666666667,18,15,2,12,2013,False,0,1
22474,application,Server Based Application,5,5,5.0,incident,1.0,Other,1198.35,49,15,2,12,2013,False,0,1
22475,subapplication,Server Based Application,5,5,5.0,request for information,0.0,Data,16.133333333333333,0,15,2,12,2013,False,0,1
22476,application,Web Based Application,5,5,5.0,incident,0.0,Other,24.7,1,15,2,12,2013,False,0,1
22477,application,Server Based Application,5,5,5.0,request for information,0.0,Other,0.38333333333333336,0,15,2,12,2013,False,0,1
22478,application,Server Based Application,4,4,4.0,incident,0.0,Software,0.3,0,15,2,12,2013,False,0,1
22479,application,Desktop Application,5,5,5.0,request for information,0.0,Software,24.0,1,15,2,12,2013,False,0,1
22480,application,Server Based Application,3,3,3.0,incident,0.0,Hardware,0.03333333333333333,0,15,2,12,2013,False,0,1
22481,application,Web Based Application,4,4,4.0,incident,1.0,Other,90.25,3,15,2,12,2013,False,0,1
22482,application,Desktop Application,5,5,5.0,request for information,0.0,No error - works as designed,45.083333333333336,1,15,2,12,2013,False,0,1
22483,application,Web Based Application,5,5,5.0,request for information,0.0,No error - works as designed,45.11666666666667,1,15,2,12,2013,False,0,1
22484,subapplication,Web Based Application,4,4,4.0,incident,2.0,Unknown,308.4,12,16,2,12,2013,False,0,1
22485,application,Server Based Application,5,5,5.0,request for information,0.0,Other,0.08333333333333333,0,16,2,12,2013,False,0,1
22486,application,Server Based Application,5,5,5.0,request for information,0.0,Other,477.23333333333335,19,16,2,12,2013,False,0,1
22487,application,Server Based Application,4,4,4.0,request for information,2.0,No error - works as designed,115.98333333333333,4,16,2,12,2013,False,0,1
22488,application,Web Based Application,4,4,4.0,incident,0.0,Other,0.31666666666666665,0,16,2,12,2013,False,0,1
22489,subapplication,Server Based Application,5,5,5.0,request for information,0.0,Data,1.15,0,16,2,12,2013,False,0,1
22490,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,0.4,0,17,2,12,2013,False,0,1
22491,subapplication,Server Based Application,5,5,5.0,incident,2.0,Software,46.416666666666664,1,17,2,12,2013,False,0,1
22492,computer,Banking Device,2,2,2.0,incident,0.0,Other,16.833333333333332,0,17,2,12,2013,False,0,0
22493,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,13.983333333333333,0,17,2,12,2013,False,0,1
22494,application,SAP,5,5,5.0,request for information,2.0,Other,859.6666666666666,35,20,2,12,2013,False,0,0
22495,application,Server Based Application,5,5,5.0,request for information,0.0,Other,17.0,0,20,2,12,2013,False,0,1
22496,application,SAP,5,5,5.0,request for information,0.0,Other,0.06666666666666667,0,7,3,12,2013,False,0,0
22497,application,SAP,5,5,5.0,request for information,3.0,Other,102.31666666666666,4,7,3,12,2013,False,0,0
22498,application,Server Based Application,4,4,4.0,incident,1.0,Unknown,143.08333333333334,5,14,2,12,2013,False,0,1
22499,application,Desktop Application,4,4,4.0,incident,1.0,Software,17.583333333333332,0,14,2,12,2013,False,0,1
22500,application,SAP,4,4,4.0,incident,1.0,Other,141.98333333333332,5,15,2,12,2013,False,0,0
22501,application,Server Based Application,4,4,4.0,request for information,13.0,Other,48.666666666666664,2,15,2,12,2013,False,0,1
22502,subapplication,Web Based Application,5,5,5.0,incident,0.0,Other,0.6,0,15,2,12,2013,False,0,1
22503,application,Server Based Application,4,4,4.0,incident,3.0,Software,453.5833333333333,18,15,2,12,2013,False,0,1
22504,subapplication,Web Based Application,5,5,5.0,incident,0.0,No error - works as designed,1.0,0,15,2,12,2013,False,0,1
22505,application,Desktop Application,3,3,3.0,incident,0.0,Software,616.6666666666666,25,15,2,12,2013,False,0,1
22506,application,Server Based Application,4,4,4.0,incident,1.0,Other,116.18333333333334,4,15,2,12,2013,False,0,1
22507,application,Server Based Application,5,5,5.0,incident,0.0,Operator error,116.48333333333333,4,15,2,12,2013,False,0,1
22508,application,Server Based Application,4,4,4.0,incident,2.0,Unknown,309.18333333333334,12,15,2,12,2013,False,0,1
22509,application,Client Based Application,5,5,5.0,incident,3.0,User manual not used,117.96666666666667,4,15,2,12,2013,False,0,1
22510,application,Server Based Application,4,4,4.0,incident,1.0,Data,17.233333333333334,0,15,2,12,2013,False,0,1
22511,application,Server Based Application,5,5,5.0,request for information,0.0,Other,285.78333333333336,11,16,2,12,2013,False,0,1
22512,application,Web Based Application,4,4,4.0,incident,5.0,Other,622.25,25,16,2,12,2013,False,0,1
22513,application,Server Based Application,4,4,4.0,incident,1.0,Other,141.45,5,16,2,12,2013,False,0,1
22514,application,Desktop Application,4,4,4.0,incident,1.0,Software,19.983333333333334,0,17,2,12,2013,False,0,1
22515,application,Server Based Application,5,5,5.0,request for information,2.0,Questions,12.3,0,20,2,12,2013,False,0,1
22516,application,Server Based Application,3,3,3.0,incident,0.0,User error,0.06666666666666667,0,7,3,12,2013,False,0,1
22517,application,Desktop Application,4,4,4.0,request for information,0.0,Software,2.1,0,8,3,12,2013,False,0,1
22518,application,Server Based Application,3,3,3.0,incident,1.0,User error,0.016666666666666666,0,9,3,12,2013,False,0,1
22519,computer,Laptop,5,5,5.0,incident,2.0,Other,654.5833333333334,27,9,3,12,2013,False,0,0
22520,application,Desktop Application,5,4,4.0,incident,0.0,Software,290.43333333333334,12,9,3,12,2013,False,0,1
22521,subapplication,Web Based Application,4,4,4.0,incident,0.0,User manual not used,29.116666666666667,1,9,3,12,2013,False,0,1
22522,application,Web Based Application,4,4,4.0,incident,3.0,Data,28.583333333333332,1,9,3,12,2013,False,0,1
22523,application,Client Based Application,4,4,4.0,incident,0.0,Software,4.416666666666667,0,9,3,12,2013,False,0,1
22524,application,Server Based Application,3,3,3.0,request for information,5.0,Other,286.4,11,9,3,12,2013,False,0,1
22525,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,6.483333333333333,0,9,3,12,2013,False,0,1
22526,application,Web Based Application,4,4,4.0,incident,1.0,Other,1.0,0,9,3,12,2013,False,0,1
22527,application,Server Based Application,5,5,5.0,request for information,2.0,Other,29.7,1,10,3,12,2013,False,0,1
22528,application,Server Based Application,4,4,4.0,incident,0.0,Software,1.1333333333333333,0,10,3,12,2013,False,0,1
22529,application,Server Based Application,3,3,3.0,incident,0.0,Other,2.6,0,10,3,12,2013,False,0,1
22530,application,Web Based Application,4,4,4.0,incident,2.0,Other,358.03333333333336,14,10,3,12,2013,False,0,1
22531,subapplication,Web Based Application,4,4,4.0,incident,4.0,Other,532.9166666666666,22,10,3,12,2013,False,0,1
22532,computer,Banking Device,3,3,3.0,incident,6.0,Hardware,431.28333333333336,17,10,3,12,2013,False,0,0
22533,application,Web Based Application,5,5,5.0,incident,6.0,Other,957.2166666666667,39,14,2,12,2013,False,0,1
22534,application,Server Based Application,5,5,5.0,incident,0.0,Operator error,47.666666666666664,1,14,2,12,2013,False,0,1
22535,application,Server Based Application,5,5,5.0,request for information,0.0,Other,0.016666666666666666,0,15,2,12,2013,False,0,1
22536,application,Server Based Application,5,5,5.0,incident,1.0,Other,17.4,0,15,2,12,2013,False,0,1
22537,computer,Banking Device,2,2,2.0,incident,0.0,Hardware,1.7333333333333334,0,15,2,12,2013,False,0,0
22538,application,Web Based Application,4,4,4.0,incident,0.0,Software,0.5666666666666667,0,15,2,12,2013,False,0,1
22539,subapplication,Web Based Application,4,4,4.0,incident,0.0,Software,0.26666666666666666,0,15,2,12,2013,False,0,1
22540,application,Web Based Application,4,4,4.0,incident,0.0,Software,17.466666666666665,0,15,2,12,2013,False,0,1
22541,application,Web Based Application,5,5,5.0,incident,13.0,Other,1292.8833333333334,53,15,2,12,2013,False,0,1
22542,hardware,MigratieDummy,3,3,3.0,incident,0.0,Hardware,20.316666666666666,0,16,2,12,2013,False,0,0
22543,application,Server Based Application,5,5,5.0,incident,0.0,Other,40.53333333333333,1,16,2,12,2013,False,0,1
22544,application,Desktop Application,4,4,4.0,incident,0.0,Software,15.616666666666667,0,16,2,12,2013,False,0,1
22545,application,Desktop Application,5,5,5.0,incident,1.0,Other,119.0,4,16,2,12,2013,False,0,1
22546,application,Server Based Application,5,5,5.0,request for information,25.0,Other,1190.5333333333333,49,17,2,12,2013,False,0,1
22547,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,14.516666666666667,0,17,2,12,2013,False,0,1
22548,subapplication,Web Based Application,4,4,4.0,incident,3.0,Operator error,46.416666666666664,1,18,2,12,2013,False,0,1
22549,application,Server Based Application,5,5,5.0,request for information,1.0,Other,12.966666666666667,0,21,2,12,2013,False,0,1
22550,application,Server Based Application,5,5,5.0,request for information,0.0,Other,12.533333333333333,0,21,2,12,2013,False,0,1
22551,computer,Laptop,5,5,5.0,incident,0.0,Hardware,269.3333333333333,11,7,3,12,2013,False,0,0
22552,application,Desktop Application,4,4,4.0,incident,0.0,Other,360.31666666666666,15,8,3,12,2013,False,0,1
22553,application,Desktop Application,4,4,4.0,incident,4.0,Software,104.21666666666667,4,8,3,12,2013,False,0,1
22554,application,Desktop Application,4,4,4.0,incident,0.0,Other,359.8333333333333,14,8,3,12,2013,False,0,1
22555,application,Citrix,4,4,4.0,incident,0.0,Software,0.5833333333333334,0,8,3,12,2013,False,0,0
22556,application,Server Based Application,3,3,3.0,incident,1.0,Other,1.2,0,8,3,12,2013,False,0,1
22557,database,Database,4,3,4.0,incident,0.0,Other,0.4166666666666667,0,9,3,12,2013,False,0,0
22558,application,Server Based Application,4,4,4.0,incident,0.0,Software,1.0,0,9,3,12,2013,False,0,1
22559,subapplication,Web Based Application,4,4,4.0,incident,0.0,Operator error,0.48333333333333334,0,9,3,12,2013,False,0,1
22560,subapplication,Web Based Application,4,4,4.0,incident,10.0,Other,528.2833333333333,22,9,3,12,2013,False,0,1
22561,application,Server Based Application,4,4,4.0,incident,0.0,Software,1.9666666666666666,0,9,3,12,2013,False,0,1
22562,application,Server Based Application,5,5,5.0,request for information,2.0,Other,30.166666666666668,1,9,3,12,2013,False,0,1
22563,application,Server Based Application,4,4,4.0,incident,0.0,Software,0.6,0,9,3,12,2013,False,0,1
22564,application,Server Based Application,5,5,5.0,request for information,0.0,Software,96.03333333333333,4,9,3,12,2013,False,0,1
22565,subapplication,Web Based Application,4,4,4.0,incident,1.0,Other,288.23333333333335,12,10,3,12,2013,False,0,1
22566,application,Server Based Application,4,4,4.0,incident,0.0,Other,0.6,0,10,3,12,2013,False,0,1
22567,application,Server Based Application,4,4,4.0,incident,0.0,Software,1.45,0,10,3,12,2013,False,0,1
22568,subapplication,Web Based Application,4,4,4.0,incident,0.0,Operator error,0.36666666666666664,0,15,2,12,2013,False,0,1
22569,computer,Laptop,5,5,5.0,incident,2.0,Other,139.18333333333334,5,15,2,12,2013,False,0,0
22570,application,Server Based Application,5,5,5.0,request for information,0.0,No error - works as designed,0.11666666666666667,0,15,2,12,2013,False,0,1
22571,application,Web Based Application,5,5,5.0,incident,0.0,Software,0.4,0,15,2,12,2013,False,0,1
22572,application,Server Based Application,3,3,3.0,incident,1.0,Hardware,0.03333333333333333,0,15,2,12,2013,False,0,1
22573,application,Server Based Application,5,5,5.0,incident,5.0,Other,1054.8666666666666,43,15,2,12,2013,False,0,1
22574,application,Web Based Application,5,5,5.0,incident,0.0,Operator error,24.216666666666665,1,15,2,12,2013,False,0,1
22575,storage,Controller,5,5,5.0,incident,0.0,Operator error,21.783333333333335,0,16,2,12,2013,False,0,0
22576,application,Server Based Application,5,5,5.0,incident,1.0,Other,4.516666666666667,0,16,2,12,2013,False,0,1
22577,application,Server Based Application,5,5,5.0,incident,0.0,Other,47.06666666666667,1,16,2,12,2013,False,0,1
22578,application,Web Based Application,4,4,4.0,incident,0.0,Software,0.31666666666666665,0,16,2,12,2013,False,0,1
22579,application,Server Based Application,3,4,3.0,incident,0.0,Other,305.1333333333333,12,16,2,12,2013,False,0,1
22580,application,Server Based Application,4,3,4.0,incident,1.0,No error - works as designed,1.5333333333333334,0,16,2,12,2013,False,0,1
22581,application,Server Based Application,3,3,3.0,request for information,11.0,Software,140.83333333333334,5,16,2,12,2013,False,0,1
22582,subapplication,Web Based Application,3,3,3.0,incident,0.0,Other,0.2,0,16,2,12,2013,False,0,1
22583,application,Web Based Application,5,5,5.0,request for information,0.0,User manual not used,21.3,0,16,2,12,2013,False,0,1
22584,subapplication,Web Based Application,4,4,4.0,incident,1.0,Data,47.55,1,16,2,12,2013,False,0,1
22585,application,Web Based Application,4,4,4.0,incident,0.0,Software,0.18333333333333332,0,16,2,12,2013,False,0,1
22586,application,Desktop Application,5,5,5.0,request for information,0.0,No error - works as designed,44.75,1,16,2,12,2013,False,0,1
22587,application,Server Based Application,5,5,5.0,request for information,0.0,No error - works as designed,0.05,0,16,2,12,2013,False,0,1
22588,subapplication,Web Based Application,4,4,4.0,incident,10.0,Unknown,954.3,39,16,2,12,2013,False,0,1
22589,application,Desktop Application,4,4,4.0,incident,0.0,Other,44.4,1,17,2,12,2013,False,0,1
22590,application,Web Based Application,4,4,4.0,incident,0.0,Other,13.983333333333333,0,17,2,12,2013,False,0,1
22591,application,Server Based Application,4,4,4.0,incident,1.0,Other,1.4666666666666666,0,8,3,12,2013,False,0,1
22592,application,Server Based Application,4,4,4.0,incident,1.0,Other,1.2666666666666666,0,8,3,12,2013,False,0,1
22593,application,Web Based Application,5,5,5.0,incident,0.0,Software,7.3,0,9,3,12,2013,False,0,1
22594,computer,Banking Device,2,2,2.0,incident,0.0,Other,2.783333333333333,0,9,3,12,2013,False,0,0
22595,computer,Laptop,5,5,5.0,incident,0.0,Hardware,96.88333333333334,4,9,3,12,2013,False,0,0
22596,application,SAP,5,5,5.0,request for information,0.0,Other,28.95,1,8,3,12,2013,False,0,0
22597,application,Server Based Application,5,5,5.0,request for information,0.0,Other,341.5833333333333,14,8,3,12,2013,False,0,1
22598,application,Server Based Application,5,5,5.0,request for information,4.0,Other,99.56666666666666,4,8,3,12,2013,False,0,1
22599,application,Server Based Application,4,4,4.0,request for information,0.0,Other,251.63333333333333,10,8,3,12,2013,False,0,1
22600,database,Database,5,5,5.0,incident,0.0,Other,0.8,0,8,3,12,2013,False,0,0
22601,application,Server Based Application,4,4,4.0,incident,0.0,Other,1.8833333333333333,0,8,3,12,2013,False,0,1
